id,timestamp,image_path,predicted_class,predicted_label,confidence,status,missing_items,corrected_class,corrected_label,notes,face_count,training_candidate,exported_for_training,created_at,workplace_id,model_version,device_id,detected_hamer,detected_schaar,detected_sleutel,total_detections,model_type
24,20251221_211631,uploads\inspect_20251221_211631.jpg,2,NOK - Hamer weg,0.7648468613624573,NOK,"[""hamer""]",0,OK,,0,1,1,2025-12-21 20:16:32,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
23,20251221_211614,uploads\inspect_20251221_211614.jpg,5,NOK - Sleutel weg,0.6541560888290405,NOK,"[""sleutel""]",2,NOK-hamer_weg,,0,1,1,2025-12-21 20:16:15,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
22,20251221_211554,uploads\inspect_20251221_211554.jpg,2,NOK - Hamer weg,0.6427659392356873,NOK,"[""hamer""]",2,NOK - Hamer weg,,0,1,1,2025-12-21 20:15:55,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
21,20251221_211527,uploads\inspect_20251221_211527.jpg,2,NOK - Hamer weg,0.9819924831390381,NOK,"[""hamer""]",2,NOK - Hamer weg,,0,0,0,2025-12-21 20:15:27,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
20,20251221_211456,uploads\inspect_20251221_211456.jpg,6,NOK - Alleen sleutel,0.7055461406707764,NOK,"[""hamer"", ""schaar""]",6,NOK - Alleen sleutel,,0,0,0,2025-12-21 20:14:56,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
19,20251221_211424,uploads\inspect_20251221_211424.jpg,0,OK,0.756101131439209,OK,[],0,OK,,0,0,0,2025-12-21 20:14:24,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
18,20251221_211405,uploads\inspect_20251221_211405.jpg,3,NOK - Schaar weg,0.6783972978591919,NOK,"[""schaar""]",0,OK,,0,1,1,2025-12-21 20:14:05,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
17,20251221_211343,uploads\inspect_20251221_211343.jpg,2,NOK - Hamer weg,0.3465953469276428,NOK,"[""hamer""]",0,OK,,0,1,1,2025-12-21 20:13:43,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
16,20251221_211312,uploads\inspect_20251221_211312.jpg,3,NOK - Schaar weg,0.5010046362876892,NOK,"[""schaar""]",3,NOK - Schaar weg,,0,1,1,2025-12-21 20:13:12,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
15,20251221_211251,uploads\inspect_20251221_211251.jpg,4,NOK - Schaar en sleutel weg,0.4537676274776459,NOK,"[""schaar"", ""sleutel""]",3,NOK-schaar_weg,,0,1,1,2025-12-21 20:12:51,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
14,20251221_211220,uploads\inspect_20251221_211220.jpg,3,NOK - Schaar weg,0.7281537055969238,NOK,"[""schaar""]",3,NOK - Schaar weg,,0,0,0,2025-12-21 20:12:20,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
13,20251221_211152,uploads\inspect_20251221_211152.jpg,4,NOK - Schaar en sleutel weg,0.6222787499427795,NOK,"[""schaar"", ""sleutel""]",3,NOK-schaar_weg,,0,1,1,2025-12-21 20:11:52,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
12,20251221_211115,uploads\inspect_20251221_211115.jpg,0,OK,0.9184061884880066,OK,[],3,NOK-schaar_weg,,0,1,1,2025-12-21 20:11:15,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
11,20251218_212921,uploads\inspect_20251218_212921.jpg,3,NOK - Schaar weg,0.6410304307937622,NOK,"[""schaar""]",3,NOK - Schaar weg,,0,1,1,2025-12-18 20:29:21,2,,Linux - Chrome,0,0,0,0,classification
10,20251218_212855,uploads\inspect_20251218_212855.jpg,3,NOK - Schaar weg,0.8648759126663208,NOK,"[""schaar""]",3,NOK - Schaar weg,,0,0,0,2025-12-18 20:28:55,2,,Linux - Chrome,0,0,0,0,classification
9,20251218_212823,uploads\inspect_20251218_212823.jpg,4,NOK - Schaar en sleutel weg,0.33655908703804016,NOK,"[""schaar"", ""sleutel""]",3,NOK-schaar_weg,,0,1,1,2025-12-18 20:28:23,2,,Linux - Chrome,0,0,0,0,classification
8,20251218_212712,uploads\inspect_20251218_212712.jpg,4,NOK - Schaar en sleutel weg,0.6208047866821289,NOK,"[""schaar"", ""sleutel""]",3,NOK-schaar_weg,,0,1,1,2025-12-18 20:27:12,2,,Linux - Chrome,0,0,0,0,classification
7,20251218_212640,uploads\inspect_20251218_212640.jpg,0,OK,0.44059157371520996,OK,[],3,NOK-schaar_weg,,0,1,1,2025-12-18 20:26:40,2,,Linux - Chrome,0,0,0,0,classification
6,20251218_212613,uploads\inspect_20251218_212613.jpg,3,NOK - Schaar weg,0.8381346464157104,NOK,"[""schaar""]",3,NOK - Schaar weg,,0,0,0,2025-12-18 20:26:13,2,,Linux - Chrome,0,0,0,0,classification
5,20251218_212541,uploads\inspect_20251218_212541.jpg,3,NOK - Schaar weg,0.7902392148971558,NOK,"[""schaar""]",3,NOK - Schaar weg,,0,0,0,2025-12-18 20:25:41,2,,Linux - Chrome,0,0,0,0,classification
4,20251218_212415,uploads\inspect_20251218_212415.jpg,3,NOK - Schaar weg,0.9067899584770203,NOK,"[""schaar""]",3,NOK - Schaar weg,,0,0,0,2025-12-18 20:24:15,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
3,20251218_212333,uploads\inspect_20251218_212333.jpg,0,OK,0.6997406482696533,OK,[],3,NOK-schaar_weg,,0,1,1,2025-12-18 20:23:33,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
2,20251218_212247,uploads\inspect_20251218_212247.jpg,3,NOK - Schaar weg,0.4691266715526581,NOK,"[""schaar""]",3,NOK - Schaar weg,,0,1,1,2025-12-18 20:22:48,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
1,20251218_212100,uploads\inspect_20251218_212100.jpg,4,NOK - Schaar en sleutel weg,0.4796268343925476,NOK,"[""schaar"", ""sleutel""]",3,NOK-schaar_weg,,0,1,1,2025-12-18 20:21:00,2,,iPhone - iOS 18.7 - Safari,0,0,0,0,classification
